Names,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor
31,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,1.96E-05,1.99E-01,0,0,0,0,0,0.00E+00,0,0,0,0,6.17E-06,1.66E+00,0,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,4.32E-01
32,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,1.29E+00,0,0,0,0,0,0.00E+00,0,0,0,0,1.96E-05,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,6.17E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
33,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,1.47E+00,0,0,0,0,0,0.00E+00,0,0,0,0,1.96E-05,6.57E-01,0,0,0,0,0,0.00E+00,0,0,0,0,6.17E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
34,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,1.96E-05,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,6.17E-06,1.05E+00,0,0,0,0,0,0,0,0,0,0,1.92E-06,2.03E-01,0,0,0,0,0,0,0,0,0,0,2.77E-07,4.85E-01
35,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,1.96E-05,3.50E-02,0,0,0,0,0,0.00E+00,0,0,0,0,6.17E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,3.30E-02
36,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,1.96E-05,6.59E-02,0,0,0,0,0,0.00E+00,0,0,0,0,6.17E-06,6.52E-01,0,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
37,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,1.13E+00,0,0,0,0,0,0.00E+00,0,0,0,0,1.96E-05,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,6.17E-06,4.94E-01,0,0,0,0,0,0,0,0,0,0,1.92E-06,4.05E-01,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
38,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,1.13E+00,0,0,0,0,0,0.00E+00,0,0,0,0,1.96E-05,1.17E+00,0,0,0,0,0,0.00E+00,0,0,0,0,6.17E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,1.92E-06,1.44E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,1.38E-01
39,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,1.96E-05,1.89E+00,0,0,0,0,0,0.00E+00,0,0,0,0,6.17E-06,1.90E+00,0,0,0,0,0,0,0,0,0,0,1.92E-06,7.74E-02,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
40,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,1.13E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,4.39E-01,0,0,0,0,0,0.00E+00,0,0,0,0,6.17E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,1.92E-06,1.08E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,6.44E-02
41,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,1.89E+00,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,4.26E-01,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
42,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,3.12E-01,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,3.03E-03
43,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,1.29E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,3.50E-02,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
44,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,1.40E+00,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,4.03E-01
45,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,1.13E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,1.84E-01,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,1.86E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,4.32E-01
46,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,5.95E-02,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,6.60E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,1.04E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
47,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,1.84E-01,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
48,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,1.66E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,1.74E-01,0,0,0,0,0,0,0,0,0,0,2.77E-07,4.85E-01
49,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,1.34E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,5.95E-02,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,3.30E-02
50,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,3.49E-01,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
51,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,3.50E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,4.39E-01,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,1.05E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,2.40E-01,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
52,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,1.47E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,1.89E+00,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,1.07E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,1.38E-01
53,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,3.49E-01,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,5.95E-02,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,6.52E-01,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,1.42E-02,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
54,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,2.61E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,6.59E-02,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,4.94E-01,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,6.44E-02
55,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
56,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,2.61E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,5.95E-02,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,1.90E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,3.03E-03
57,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,2.03E-01,0,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
58,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,4.26E-01,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0,0,0,0,0,0,0,0,0,0,2.77E-07,4.03E-01
59,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,6.57E-01,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,2.77E-07,4.32E-01
60,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,3.50E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,1.40E+00,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.92E-06,4.05E-01,0.00E+00,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
61,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,3.50E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,6.17E-06,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0,1.92E-06,1.44E+00,0.00E+00,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
62,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,6.17E-06,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0,1.92E-06,7.74E-02,0.00E+00,0,0,0,0,0,0,0,0,0,2.77E-07,4.85E-01
63,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,3.12E-01,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,6.17E-06,6.60E+00,0,0,0,0.00E+00,0,0,0,0,0,0,1.92E-06,1.08E+00,0.00E+00,0,0,0,0,0,0,0,0,0,2.77E-07,3.30E-02
64,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,3.50E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,1.40E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,6.17E-06,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
65,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,6.59E-02,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,6.17E-06,1.66E+00,0,0,0,0.00E+00,0,0,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
66,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,6.17E-06,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,2.77E-07,1.38E-01
67,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,6.17E-06,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0,1.92E-06,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
68,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0,0,0,0,0,0,0,0,0,0,5.96E-05,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,1.89E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,6.17E-06,1.05E+00,0,0,0,0.00E+00,0,0,0,0,0,0,1.92E-06,1.86E+00,0.00E+00,0,0,0,0,0,0,0,0,0,2.77E-07,6.44E-02
69,0,0,0,0,0,0,0,0,0,0,0.0059159,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.001431,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00058907,0,0,0,0,0,0,0,0,0,0,0,0.00029491,0,0,0,0,0,0,0,0,0,0,0,0.00013287,0,0.00E+00,0,0,0,0,0,0,0,0,0,5.96E-05,1.34E+00,0.00E+00,0,0,0,0,0,0,0,0,0,1.96E-05,6.57E-01,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,6.17E-06,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0,1.92E-06,1.04E+00,0.00E+00,0,0,0,0,0,0,0,0,0,2.77E-07,0.00E+00
