Tranche,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,LU-plunger,LU-non plunger
7612,0.49601,0,0,0,0,0,0,0,0,0,0.02738,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,0.000036003,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0.000016037,0,0,8.3601E-06,0.00015322,0,0,0.049299,0,0,0.00018239,0,0.015593,0.012455,0.00E+00,0,0,0,4.70E-06,0,0.023049,0,0,0.001043,8.49E-05,0,0.0066604,0.0057999,1.43E-06,0,0.00097797,0,3.2437E-06,0,0,0.000030733,0,0.0037549,3.55E-03,0,0.0020736,0.0020379,1.92E-04,0,0.000077511,0,3.45E-07,0,0,0,0,0,0.0022421,0,0.00076738,0.00058041,0.00056834,0,0,0,5.6802E-08,0,0,0,0,0,0.000062688,0,0.00019771,0.00017099,4.55E-09,0,0,0.00E+00,0.00E+00,0.00E+00,0,9.1329E-08,0,0.00E+00,1.02E-04,0,0.000028047,0.000052932
7613,0.14017,0,0,0,0,0,0,0,0,0,0.38358,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,0.000036003,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0.000016037,0,0,8.3601E-06,0.00015322,0,0,0.049299,0,0,0.00018239,0,0.015593,0.012455,0.00E+00,0,0,0,4.70E-06,0,0.023049,0,0,0.001043,8.49E-05,0,0.0066604,0.0057999,7.13E-03,0,0,0.000037229,0.000040039,0,0,0,0,0.000049981,1.07E-03,0,0.0020736,0.0020379,0.00019168,0,0.000077511,0.00E+00,3.4495E-07,0,0,0,0,0.00E+00,0.0022421,0,0.00076738,0.00058041,5.68E-04,0,0,0,5.6802E-08,0,0,0,0,0,0.000062688,0,0.00019771,0.00017099,4.55E-09,0,0,0.00E+00,0.00E+00,0.00E+00,0,9.1329E-08,0,0.00E+00,1.02E-04,0,0.000028047,0.000052932
7614,0.14017,0,0,0,0,0,0,0,0,0,0.38358,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,0.000036003,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0.000016037,0,0,8.3601E-06,0.00015322,0,0,0.049299,0,0,0.00018239,0,0.015593,0.012455,0.00E+00,0,0,0,4.70E-06,0,0.023049,0,0,0.001043,8.49E-05,0,0.0066604,0.0057999,7.13E-03,0,0,0.000037229,0.000040039,0,0,0,0,0.000049981,0.0010748,0,0.0020736,0.0020379,1.92E-04,0,0.000077511,0,3.4495E-07,0,0.00E+00,0,0,0,0.0022421,0,0.00076738,0.00058041,5.68E-04,0,0,0,5.6802E-08,0,0,0,0,0,0.000062688,0,0.00019771,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7615,0.10881,0,0,0,0.3884,0,0,0,0,0,0.026848,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,0.000036003,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0.0078455,0,0.00052717,0.0074608,0,0.000025501,0,0,0,0,0.03381,0,0.015593,0.012455,0.00E+00,0,0,0,4.70E-06,0,0.023049,0,0,0.001043,8.49E-05,0,0.0066604,0.0057999,7.13E-03,0,0,0.000037229,0.000040039,0,0,0,0,0.000049981,0.0010748,0,0.0020736,0.0020379,0.00019168,0,0.000077511,0.00E+00,3.4495E-07,0,0,0,0,0,0.0022421,0,0.00076738,0.00058041,5.68E-04,0,0,0.00E+00,5.6802E-08,0,0,0,0,0,0.000062688,0,0.00019771,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7616,0.10881,0,0,0,0.3884,0,0,0,0,0,0.026848,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,0.000036003,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0.0078455,0,0.00052717,0.0074608,0,0.000025501,0,0,0,0,0.03381,0,0.015593,0.012455,0.00E+00,0,0,0,4.70E-06,0,0.023049,0,0,0.001043,8.49E-05,0,0.0066604,0.0057999,7.13E-03,0,0,0.000037229,0.000040039,0,0,0,0,0.000049981,0.0010748,0,0.0020736,0.0020379,1.92E-04,0,0.000077511,0,3.4495E-07,0,0,0,0,0,0.0022421,0,0.00076738,0.00058041,5.68E-04,0,0,0.00E+00,5.6802E-08,0,0,0,0,0,0.000062688,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7617,0.10881,0,0,0,0.3884,0,0,0,0,0,0.026848,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,3.60E-05,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0.041528,0,0,0.0081914,0,0,0,0,0,0,0.000171,0,0.015593,0.012455,0.00E+00,0,0,0,4.70E-06,0,0.023049,0,0,0.001043,8.49E-05,0,0.0066604,0.0057999,7.13E-03,0,0,0.000037229,0.000040039,0,0,0,0,0.000049981,0.0010748,0,0.0020736,0.0020379,1.92E-04,0,0.000077511,0,3.4495E-07,0,0,0,0,0,0.0022421,0,0.00076738,0.00058041,5.68E-04,0,0,0.00E+00,5.6802E-08,0,0,0,0,0,0.000062688,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7618,0.10881,0,0,0,0.3884,0,0,0,0,0,0.026848,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,3.60E-05,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0.041528,0,0,0.0081914,0,0,0,0,0,0,0.000171,0,0.015593,0.012455,2.35E-05,0,0,4.6953E-06,0.00E+00,0,0.023049,0,0,0.00090287,2.36E-04,0,0.0066604,0.0057999,7.13E-03,0,0,0.000037229,0.000040039,0,0,0,0,0.000049981,0.0010748,0,0.0020736,0.0020379,1.92E-04,0,0.000077511,0,3.4495E-07,0,0,0,0,0,0.0022421,0,0.00076738,0.00058041,5.68E-04,0,0,0.00E+00,5.6802E-08,0,0,0,0,0,0.000062688,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7619,0.49085,0,0,0.00085572,0.0054421,0,0,0,0,0,0.026975,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,3.60E-05,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0,0,0,0.046225,0.0025292,0.00011558,0.00011525,0,0,0.0013861,0.0001824,0,0.015593,0.012455,2.35E-05,0,0,4.6953E-06,0.00E+00,0,0.023049,0,0,0.00090287,2.36E-04,0,0.0066604,0.0057999,7.13E-03,0,0,0.000037229,0.000040039,0,0,0,0,0.000049981,0.0010748,0,0.0020736,0.0020379,1.92E-04,0,0.000077511,0,3.4495E-07,0,0,0,0,0,0.0022421,0,0.00077334,0.00058041,2.67E-07,0,0,1.01E-04,0.00030524,0,0,0,0,0,0.00023142,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7620,0.49085,0,0,0.00085572,0.0054421,0,0,0,0,0,0.026975,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,3.60E-05,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0,0,0,0.046225,0.0025292,0.00011558,0.00011525,0,0,0.0013861,0.0001824,0,0.015593,0.012455,2.35E-05,0,0,4.6953E-06,0.00E+00,0,0.023049,0,0,0.00090287,2.36E-04,0,0.0066604,0.0057999,7.13E-03,0,0,0.000037229,0.000040039,0,0,0,0,0.000049981,0.0010748,0,0.0020736,0.0020379,1.92E-04,0,0.000077511,0,3.4495E-07,0,0,0,0,0,0.0022421,0,0.00077334,0.00058041,2.67E-07,0,0,1.01E-04,0.00030524,0,0,0,0,0,0.00023142,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7621,0.49085,0,0,0.00085572,0.0054421,0,0,0,0,0,0.026975,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,3.60E-05,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0.000016034,0,0,0.000016336,0.000037491,0,0.044739,0,0,0,0.0060552,0,0.015593,0.012455,2.35E-05,0,0,4.6953E-06,0.00E+00,0,0.023049,0,0,0.00090287,2.36E-04,0,0.0066604,0.0057999,1.58E-04,0,0.001388,0.0060484,0.00041134,0,0,0,0.000012684,0,0.00032565,0,0.0020736,0.0020379,1.92E-04,0,0.000077511,0,3.4495E-07,0,0,0,0,0,0.0022421,0,0.00077334,0.00058041,8.22E-06,0,0.0001673,6.43E-05,0.00038666,1.6786E-07,0,0,0,6.7235E-06,5.0269E-06,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7622,0.49085,0,0,0.00085572,0.0054421,0,0,0,0,0,0.026975,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,3.60E-05,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0.00019293,0,0,0.0089662,0.033061,0,0,0,0,0,0.0088063,0,0.015593,0.012455,2.35E-05,0,0,4.6953E-06,0.00E+00,0,0.023049,0,0,0.00090287,2.36E-04,0,0.0066604,0.0057999,1.69E-07,0,0,1.4266E-06,0,0,0.0083267,0,0,0,0.000025813,0,0.0020736,0.0020379,1.92E-04,0,0.000077511,0,3.4495E-07,0,0,0,0,0,0.0022421,0,0.00077334,0.00058041,8.22E-06,0,0.0001673,6.43E-05,0.00038666,1.6786E-07,0,0,0,6.7235E-06,5.0269E-06,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7623,0.001311,0,0,0,0.11391,0,0,0,0,0,0.40911,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,3.60E-05,0,0,0.048499,0,0,0,0,0,0,0.064913,0,0.032899,0.027968,0.00019293,0,0,0.0089662,0.033061,0,0,0,0,0,0.0088063,0,0.015593,0.012455,1.39E-02,0,0,8.4945E-06,5.50E-03,0,0,0,0,0,4.89E-03,0,0.0066604,0.0057999,1.69E-07,0,0,1.4266E-06,0,0,0.0083267,0,0,0,0.000025813,0,0.0020736,0.0020379,3.42E-06,0,0,0.000072508,0.0024214,0,0,0,0,0,0.000026936,0,0.00077334,0.00058041,7.52E-07,0,0.000013285,4.64E-05,3.8692E-06,0,0,0,0,0,0.00057427,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7624,0.44353,0,0,0.066502,0,0,0,0,0,0,0.014991,0,0.4337,0.33598,0.0005668,0,0,0.019597,0.14388,0.00015085,0,0,0,0,0.2036,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,8.48E-02,0,0,0.02851,0,0,0,0,0,0,0.00040957,0,0.032899,0.027968,0.00019293,0,0,0.0089662,0.033061,0,0,0,0,0,0.0088063,0,0.015593,0.012455,0.013884,0,0,8.4945E-06,0.0055039,0,0,0,0,0,4.89E-03,0,0.0066604,0.0057999,1.69E-07,0,0,1.4266E-06,0,0,0.0083267,0,0,0,0.000025813,0,0.0020736,0.0020379,3.42E-06,0,0,0.000072508,0.0024214,0,0,0,0,0,0.000026936,0,0.00077334,0.00058041,4.39E-08,0,0,1.56E-05,0.000015611,0,0,8.2336E-07,0,0,0.00060703,12.486,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7625,0.017304,0,0,0.0008285,0.13992,0,0.094688,0,0,0,0.27363,0,0.4337,0.33598,0.049672,0,0,0,0,0.00015085,0,0,0,0,0.31815,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,8.48E-02,0,0,0.02851,0,0,0,0,0,0,0.00040957,0,0.032899,0.027968,0.00019293,0,0,0.0089662,0.033061,0,0,0,0,0,0.0088063,0,0.015593,0.012455,0.013884,0,0,8.4945E-06,0.0055039,0.00E+00,0,0,0,0,0.0048887,0,0.0066604,0.0057999,1.69E-07,0,0,1.4266E-06,0,0,0.0083267,0,0,0,0.000025813,0,0.0020736,0.0020379,3.42E-06,0,0,0.000072508,0.0024214,0,0,0,0,0,0.000026936,0,0.00077334,0.00058041,6.33E-04,0,0,2.48E-06,0,2.1852E-07,1.5707E-06,0,0,0,4.4229E-06,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7626,0.017304,0,0,0.0008285,0.13992,0,0.094688,0,0,0,0.27363,0,0.4337,0.33598,0.049672,0,0,0,0,0.00015085,0,0,0,0,0.31815,0,0.13339,0.14571,0,0,0,0.000029329,0.20288,0,0,0.003505,0,0,0.0008139,0,0.065385,0.055569,8.48E-02,0,0,0.02851,0,0,0,0,0,0,0.00040957,0,0.032899,0.027968,0.00019293,0,0,0.0089662,0.033061,0,0,0,0,0,0.0088063,0,0.015593,0.012455,0,0,0,0.024241,0,0.00E+00,0,0,0,0,0.000084949,0,0.0066604,0.0057999,1.6883E-07,0,0,1.4266E-06,0.00E+00,0,0.0083267,0,0,0,2.58E-05,0,0.0020736,0.0020379,3.42E-06,0,0,0.000072508,0.0024214,0,0,0,0,0,0.000026936,0,0.00077334,0.00058041,0.00063313,0,0,2.4779E-06,0,2.1852E-07,1.5707E-06,0,0,0.00E+00,4.42E-06,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7627,0.51193,0,0,0,0,0,0,0,0,0,0.014989,0,0.4337,0.33598,0.049672,0,0,0,0,0.00015085,0,0,0,0,0.31815,0,0.13339,0.14571,0.028764,0,0,0,0.17767,0,0,0,0,0,0.0008139,0,0.065385,0.055569,8.48E-02,0,0,0.02851,0,0,0,0,0,0,0.00040957,0,0.032899,0.027968,0.00019293,0,0,0.0089662,0.033061,0,0,0,0,0,0.0088063,0,0.015593,0.012455,0.000032623,0,0,0,0,0.00E+00,0.023726,0,0,0,0.00060574,0,0.0066604,0.0057999,1.69E-07,0,0,1.4266E-06,0,0,0.0083267,0,0,0.00E+00,0.000025813,0,0.0020736,0.0020379,3.42E-06,0,0,0.000072508,0.0024214,0,0.00E+00,0,0,0,0.000026936,0,0.00077334,0.00058041,0.00063313,0,0,2.4779E-06,0,2.1852E-07,1.5707E-06,0,0,0.00E+00,4.42E-06,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7628,0.51193,0,0,0,0,0,0,0,0,0,0.014989,0,0.4337,0.33598,0.049672,0,0,0,0,0.00015085,0,0,0,0,0.31815,0,0.13339,0.14571,0.028764,0,0,0,0.17767,0,0,0,0,0,0.0008139,0,0.065385,0.055569,8.48E-02,0,0,0.02851,0,0,0,0,0,0,0.00040957,0,0.032899,0.027968,0.00019293,0,0,0.0089662,0.033061,0,0,0,0,0,0.0088063,0,0.015593,0.012455,0.00046337,0,0,0.000098817,0,0.00E+00,0,0,0,0,0.024072,0,0.0066604,0.0057999,1.69E-07,0,0,1.43E-06,0,0.00E+00,0.0083267,0,0,0,0.000025813,0,0.0020736,0.0020379,9.40E-07,0,0,0,0,0,0.00E+00,0,0,0,0.0025281,0,0.00077334,0.00058041,6.33E-04,0,0,2.4779E-06,0,2.1852E-07,1.5707E-06,0,0,0,4.42E-06,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7629,0.51193,0,0,0,0,0,0,0,0,0,0.014989,0,0.4337,0.33598,0.049672,0,0,0,0,0.00015085,0,0,0,0,0.31815,0,0.13339,0.14571,0.0016246,0,0,0,0.000070317,0.00E+00,0,0,0,0.010415,0.19523,0,0.065385,0.055569,8.48E-02,0,0,0.02851,0,0,0,0,0,0,0.00040957,0,0.032899,0.027968,0.00019293,0,0,0.0089662,0.033061,0,0,0,0,0,0.0088063,0,0.015593,0.012455,0.00077657,0,0,0.000014613,0,0.00E+00,0,0,0,0,0.023883,0,0.0066604,0.0057999,1.71E-06,0,0,0,1.1709E-07,0,0.0083439,0,0,0,0.000025813,0,0.0020736,0.0020379,2.06E-06,0,0.002524,0,5.0482E-07,0,0.00E+00,0,0,0,8.5578E-06,0,0.00077334,0.00058041,6.35E-04,0,0,0,1.3322E-06,0,1.4525E-06,0,0,0,4.14E-06,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7630,0.51193,0,0,0,0,0,0,0,0,0,0.014989,0,0.4337,0.33598,0.049672,0,0,0,0,0.00015085,0,0,0,0,0.31815,0,0.13339,0.14571,0.048307,0,0,0,0,0.00E+00,0.0010767,0.0051348,0,0,0.15338,0,0.065385,0.055569,8.48E-02,0,0,0.02851,0,0,0,0,0,0,0.00040957,0,0.032899,0.027968,4.75E-02,0,0,0.000023873,0,0,0,0,0,0.0034789,0.0001824,0,0.015593,0.012455,0.00077657,0,0,0.000014613,0,0.00E+00,0,0,0,0,0.023883,0,0.0066604,0.0057999,1.71E-06,0,0,0.00E+00,1.1709E-07,0,0.0083439,0.00E+00,0,0,2.58E-05,0,0.0020736,0.0020379,2.06E-06,0,0.002524,0,5.0482E-07,0,0.00E+00,0,0,0,8.5578E-06,0,0.00077334,0.00058041,6.35E-04,0,0,0.00E+00,1.3322E-06,0,1.4525E-06,0,0,0,4.14E-06,0,0.00020036,0.00017099,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7631,0.51193,0,0,0,0,0,0,0,0,0,0.014989,0,0.4337,0.33598,0.049672,0,0,0,0,0.00015085,0,0,0,0,0.31815,0,0.13339,0.14571,8.04E-03,0,0,0,0.0088725,0,0,0.00028812,0,0,0.19072,0,0.065385,0.055569,8.48E-02,0,0,0.02851,0,0,0,0,0,0,0.00040957,0,0.032899,0.027968,0.0013251,0,0,0.0029297,3.01E-05,0,0,0,0,0,0.046923,0,0.015593,0.012455,0.00077657,0,0,0.000014613,0,0.00E+00,0,0,0,0,0.023883,0,0.0066604,0.0057999,1.71E-06,0,0,0,1.17E-07,0,0.0083439,0,0,0,0.000025813,0,0.0020736,0.0020379,2.06E-06,0,0.002524,0,5.0482E-07,0,0.00E+00,0,0,0,8.5578E-06,0,0.00077334,0.00058041,1.50E-07,0,0,1.41E-05,0,0,0.00062673,0,0,0,2.50E-06,0,0.00020036,0.00024368,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7632,0.51193,0,0,0,0,0,0,0,0,0,0.014989,0,0.4337,0.33598,0.049672,0,0,0,0,0.00015085,0,0,0,0,0.31815,0,0.13339,0.14571,0.008037,0,0,0,8.87E-03,0,0,0.00028812,0,0,0.19072,0,0.065385,0.055569,8.48E-02,0,0,0.02851,0,0,0,0,0,0,0.00040957,0,0.032899,0.027968,0.0013251,0,0,0.0029297,3.01E-05,0,0,0,0,0,0.046923,0,0.015593,0.012455,0.00077657,0,0,0.000014613,0,0.00E+00,0,0,0,0,0.023883,0,0.0066604,0.0057999,1.71E-06,0,0,0,1.17E-07,0,0.0083439,0,0,0,0.000025813,0,0.0020736,0.0020379,2.0629E-06,0,0.002524,0.00E+00,5.05E-07,0,0,0,0,0.00E+00,8.5578E-06,0,0.00077334,0.00058041,0.00E+00,0,0,7.03E-07,0,0,0,0,0,0,6.43E-04,0,0.00020036,0.00024368,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7633,0.51193,0,0,0,0,0,0,0,0,0,0.014989,0,0.4337,0.33598,0.049672,0,0,0,0,0.00015085,0,0,0,0,0.31815,0,0.13339,0.14571,0.008037,0,0,0,8.87E-03,0,0,0.00028812,0,0,0.19072,0,0.065385,0.055569,0.08477,0,0,0.02851,0.00E+00,0,0,0,0,0,0.00040957,0,0.032899,0.027968,0.0013251,0,0,0.0029297,3.01E-05,0,0,0,0,0,0.046923,0,0.015593,0.012455,0.00077657,0,0,0.000014613,0,0.00E+00,0,0,0,0,0.023883,0,0.0066604,0.0057999,1.71E-06,0,0,0,1.17E-07,0,0.0083439,0,0,0,0.000025813,0,0.0020736,0.0020379,2.06E-06,0,0.002524,0,5.05E-07,0.00E+00,0,0,0,0,8.56E-06,0,0.00077334,0.00058041,2.93E-04,0,0,2.14E-04,0,0,0,0,0,0,1.38E-04,0,0.00020036,0.00024368,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7634,0.51193,0,0,0,0,0,0,0,0,0,0.014989,0,0.4337,0.33598,0.049672,0,0,0,0,0.00015085,0,0,0,0,0.31815,0,0.13339,0.14571,0,0,0,0.047754,5.69E-03,0.000071546,0,0,0,0,0.15449,0,0.065385,0.055569,0.08477,0,0,0.02851,0.00E+00,0,0,0,0,0,0.00040957,0,0.032899,0.027968,0.0013251,0,0,0.0029297,3.01E-05,0,0,0,0,0,0.046923,0,0.015593,0.012455,0.00077657,0,0,0.000014613,0,0,0,0,0,0,0.023883,0,0.0066604,0.0057999,0.00E+00,0,0,1.5452E-06,0.00E+00,0,0,0,0,0,0.0083833,0,0.0020736,0.0020379,2.06E-06,0,0.002524,0,5.05E-07,0.00E+00,0,0,0,0,8.56E-06,0,0.00077334,0.00058041,2.93E-04,0,0,2.14E-04,0,0,0,0,0,0,1.38E-04,0,0.00020036,0.00024368,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
7635,0.51193,0,0,0,0,0,0,0,0,0,0.014989,0,0.4337,0.33598,0.049672,0,0,0,0,0.00015085,0,0,0,0,0.31815,0,0.13339,0.14571,0.12318,0,0,0,0.00E+00,0.00024365,0,0,0,0,0.084713,0,0.065385,0.055569,0.08477,0,0,0.02851,0.00E+00,0,0,0,0,0,0.00040957,0,0.032899,0.027968,0.0013251,0,0,0.0029297,3.01E-05,0,0,0,0,0,0.046923,0,0.015593,0.012455,0.00077657,0,0,0.000014613,0,0.00E+00,0,0,0,0,0.023883,0,0.0066604,0.0057999,0.00E+00,0,0,1.5452E-06,0.00E+00,0,0,0,0,0,0.0083833,0,0.0020736,0.0020379,2.06E-06,0,0.002524,0,5.05E-07,0.00E+00,0,0,0,0,8.56E-06,0,0.00077334,0.00058041,2.93E-04,0,0,0.00021385,0,0,0,0,0,0.00E+00,0.00013751,0,0.00020036,0.00024368,4.5487E-09,0,0,0.00E+00,0,0,0,9.1329E-08,0,0,1.02E-04,0,0.000028047,0.000052932
